	region	country_code
3753	Ndiombass	SN
3754	Ndiol Sek	SN
3755	Ndiolrhos	SN
3756	Ndiolofene	SN
3757	Ndiolbe	SN
3758	Ndiol	SN
3759	Ndiol	SN
3760	Ndiok Thiam	SN
3761	Ndiok Sal	SN
3762	Ndiok Gadou Pane	SN
3763	Ndiok Doumaleourou	SN
3764	Ndiok	SN
3765	Ndioili	SN
3766	Ndiogueye	SN
3767	Ndiogop	SN
3768	Ndiogol Dieng	SN
3769	Ndiognik	SN
3770	Ndiodori	SN
3771	Ndiodeme	SN
3772	Ndiobo	SN
3773	Ndiobiene	SN
3774	Ndiobene Taye	SN
3775	Ndiobene	SN
3776	Ndiobene Mbatar	SN
3777	Ndiobene	SN
3778	Ndiobene	SN
3779	Ndiobene	SN
3780	Ndiobene	SN
3781	Ndiobene	SN
3782	Ndiobene	SN
3783	Ndiobene	SN
3784	Ndiobene	SN
3785	Ndiobene	SN
3786	Ndiobene	SN
3787	Ndinngui	SN
3788	Dindjeli	SN
3789	Ndine	SN
3790	Ndindi Abdou	SN
3791	Ndindi	SN
3792	Ndindi	SN
3793	Ndinde	SN
3794	Ndinbou	SN
3795	Ndemene	SN
3796	Ndimbou Touba	SN
3797	Ndimb	SN
3798	Ndimb	SN
3799	Ndilla	SN
3800	Ndiliki	SN
3801	Ndilar	SN
3802	Ndiladokine	SN
3803	Ndikion	SN
3804	Ndikaye	SN
3805	Ndigue	SN
3806	Ndigo Mai Al	SN
3807	Ndigane Keur Gadie	SN
3808	Ndigal	SN
3809	Ndigal	SN
3810	Ndieye Sefour	SN
3811	Ndievene	SN
3812	Ndieri	SN
3813	Ndieri	SN
3814	Ndierguene	SN
3815	Ndiere	SN
3816	Ndierba	SN
3817	Ndier	SN
3818	Ndiengue	SN
3819	Ndieng Madior	SN
3820	Ndieng	SN
3821	Ndieng	SN
3822	Ndiene	SN
3823	Ndiene	SN
3824	Ndiene	SN
3825	Ndendoury	SN
3826	Ndiemou	SN
3827	Ndieme	SN
3828	Ndiem Bakol	SN
3829	Ndielkougne Diol	SN
3830	Ndieleye	SN
3831	Ndielem Farha	SN
3832	Dieleuk Wolof	SN
3833	Ndielber	SN
3834	Ndieuk	SN
3835	Ndieguiene	SN
3836	Ndieguene	SN
3837	Ndieguedj	SN
3838	Ndiegue	SN
3839	Ndiefer	SN
3840	Ndiedieng	SN
3841	Ndiedene	SN
3842	Ndiebene Toube	SN
3843	Gandiol	SN
3844	Ndiebel	SN
3845	Ndieba	SN
3846	Ndieba	SN
3847	Ndidor	SN
3848	Ndidiene	SN
3849	Ndibene Dahra	SN
3850	Ndiobene	SN
3851	Ndibe	SN
3852	Ndiba Ndiayene	SN
3853	Ndiba	SN
3854	Ndiba	SN
3855	Ndiaye Tioro	SN
3856	Ndiayene Lour	SN
3857	Ndiayene Guirene	SN
3858	Ndiayene Fode	SN
3859	Ndiayene Diam Diam	SN
3860	Ndiayene Bamba	SN
3861	Ndiayene Bagana	SN
3862	Ndiayene	SN
3863	Ndiayene	SN
3864	Ndiayene	SN
3865	Ndiayene	SN
3866	Ndiayene	SN
3867	Ndiayene	SN
3868	Ndiayene	SN
3869	Ndiayene	SN
3870	Ndiayene	SN
3871	Ndiayene	SN
3872	Ndiayene	SN
3873	Ndiayene	SN
3874	Ndiayene	SN
3875	Ndiayene	SN
3876	Ndiayene	SN
3877	Ndiaye Ndiaye	SN
3878	Ndiaye Ndiaye	SN
3879	Ndiaye Ndiaye	SN
3880	Ndiayel	SN
3881	Ndiaye Kounda	SN
3882	Ndiaye Kounda	SN
3883	Ndiayekounda	SN
3884	Ndiaye Boumi	SN
3885	Ndiaye Bop	SN
3886	Ndiaye	SN
3887	Ndiaye	SN
3888	Ndiaye	SN
3889	Foret Classee de Ndiayao	SN
3890	Ndiayala	SN
3891	Ndiavrigne Samoad	SN
3892	Ndiavrigne Pate	SN
3893	Ndiavrigne Ndiaye	SN
3894	Ndiavrigne Ilo	SN
3895	Ndiavrigne Fal	SN
3896	Ndiavrigne	SN
3897	Ndiavene	SN
3898	Ndiavene	SN
3899	Ndiavene	SN
3900	Ndiatiane	SN
3901	Ndia Tako	SN
3902	Ndiatakh	SN
3903	Khoubit	SN
3904	Ndiassi	SN
3905	Ndiassane	SN
3906	Ndiassane	SN
3907	Foret Classee de D'ias	SN
3908	Ndiass	SN
3909	Ndia Sam	SN
3910	Ndiarogne	SN
3911	Ndiarno Ouade	SN
3912	Ndiarno Diop	SN
3913	Ndiarno	SN
3914	Ndiarno	SN
3915	Ndiari Diofe	SN
3916	Ndiari	SN
3917	Ndiari	SN
3918	Ndiarhaye	SN
3919	Ndiarhaye	SN
3920	Ndiarhate Ndiassane	SN
3921	Ndiarhate	SN
3922	Ndiakhate	SN
3923	Ndiarhate	SN
3924	Ndiarhao	SN
3925	Ndiargue	SN
3926	Ndiarene	SN
3927	Ndiareme	SN
3928	Ndiare Dieri	SN
3929	Ndiare Bayel	SN
3930	Ndiare	SN
3931	Ndiare	SN
3932	Ndiare	SN
3933	Ndiare	SN
3934	Ndiarde	SN
3935	Ndiaraye	SN
3936	Ndiarato	SN
3937	Darou Ndiar	SN
3938	Ndiaovene	SN
3939	Ndiaouta	SN
3940	Ndiaou Ndiaou	SN
3941	Ndiavene	SN
3942	Ndiaoue	SN
3943	Ndiaoudoun	SN
3944	Ndiaoudi	SN
3945	Ndiaouara-Torobe	SN
3946	Foret Classee de Ndiaouara	SN
3947	Ndiaouara	SN
3948	Ndiaouara	SN
3949	Ndiaou	SN
3950	Ndiaossir Dieye	SN
3951	Ndiaor	SN
3952	Ndiao Ndiao	SN
3953	Ndiao Boudi	SN
3954	Ndiao Bambali	SN
3955	Foret Classee de Ndiao	SN
3956	Ndiao	SN
3957	Ndiao	SN
3958	Ndianrhene	SN
3959	Ndiankot	SN
3960	Ndianke	SN
3961	Ndianiene Babori	SN
3962	Ndianiene	SN
3963	Ndianguene	SN
3964	Ndiangue	SN
3965	Ndiang	SN
3966	Ndiane Sabo	SN
3967	Ndiane Ndiaye	SN
3968	Ndiane	SN
3969	Ndiane	SN
3970	Ndiane	SN
3971	Ndiane	SN
3972	Ndiane	SN
3973	Ndiane	SN
3974	Ndiaye Ndiangou	SN
3975	Ndiande	SN
3976	Ndiande	SN
3977	Ndianda	SN
3978	Ndianbour	SN
3979	Ndianaour	SN
3980	Ndiamsil	SN
3981	Ndiambou	SN
3982	Ndiambor	SN
3983	Ndiamane	SN
3984	Ndiamane	SN
3985	Ndiamakouta	SN
3986	Ndiamaguene	SN
3987	Ndiamadj	SN
3988	Ndiama	SN
3989	Ndiam	SN
3990	Ndialouye	SN
3991	Ndialo	SN
3992	Ndialigue	SN
3993	Ndialene	SN
3994	Ndialber	SN
3995	Ndialbe	SN
3996	Ndialam	SN
3997	Ndialal	SN
3998	Ndialakhar	SN
3999	Ndiallakhar	SN
4000	Ndialak	SN
4001	Ndiakone	SN
4002	Ndiekinane	SN
4003	Ndiakhoumbo	SN
4004	Ndiakhete	SN
4005	Ndiakhete	SN
4006	Ndiakher	SN
4007	Ndiakher	SN
4008	Ndiakhate Sar	SN
4009	Ndiakhate	SN
4010	Ndiakhate	SN
4011	Ndiakhar	SN
4012	Ndiakhalam	SN
4013	Ndiakhal	SN
4014	Ndiakha Fal	SN
4015	Ndiakir	SN
4016	Ndiakel	SN
4017	Ndiakala	SN
4018	Ndiak	SN
4019	Ndiainar	SN
4020	Ndiahene	SN
4021	Ndiaguene Isoup	SN
4022	Ndiaguene	SN
4023	Ndiaguenbal	SN
4024	Ndiague	SN
4025	Marigot de Ndiago	SN
4026	Ntiago	SN
4027	Ndiagne Tiouli	SN
4028	Ndiagne Tali	SN
4029	Ndiagne	SN
4030	Ndiagne	SN
4031	Ndiagne	SN
4032	Ndiagne	SN
4033	Ndiagne	SN
4034	Ndiagne	SN
4035	Ndiaguene Ouolof	SN
4036	Ndiaganiao	SN
4037	Ndiagane	SN
4038	Ndiagamba	SN
4039	Ndiaga	SN
4040	Ndiafate	SN
4041	Ndiayene Doulel	SN
4042	Ndiaene	SN
4043	Reserve de Faune du Ndiael	SN
4044	Ndiadieu	SN
4045	Ndiademe	SN
4046	Ndia Gondiol	SN
4047	Ndiabo	SN
4048	Ndiabo	SN
4049	Ndiabi Fal	SN
4050	Ndiabi	SN
4051	Ndiabak	SN
4052	Ndia	SN
4053	Ndia	SN
4054	Ndia	SN
4055	Ndeuye	SN
4056	Ndayane	SN
4057	Ndeur	SN
4058	Ndeune	SN
4059	Ndeukta	SN
4060	Ndeuguet	SN
4061	Nderi	SN
4062	Nder	SN
4063	Nder	SN
4064	Nder	SN
4065	Marigot Ndependent	SN
4066	Marigot Ndepelout	SN
4067	Ndendiet	SN
4068	Ndenak	SN
4069	Ndemgom	SN
4070	Ndemene	SN
4071	Ndemene	SN
4072	Ndemebelegne	SN
4073	Ndematou	SN
4074	Ndem	SN
4075	Ndem	SN
4076	Ndellere	SN
4077	Ndelala	SN
4078	Anse de Ndel	SN
4079	Ndekou	SN
4080	Ndekene	SN
4081	Ndek	SN
4082	Ndeguene Fal	SN
4083	Ndeftili	SN
4084	Ndebou	SN
4085	Ndayane	SN
4086	Ndawas Diagne	SN
4087	Ndatou	SN
4088	Ndat Diokoul	SN
4089	Ndar Sall	SN
4090	Ndarou Matar	SN
4091	Ndarou Diobene	SN
4092	Ndaro	SN
4093	Ndari	SN
4094	Ndari	SN
4095	Ndarami	SN
4096	Ndarame	SN
4097	Ndarame	SN
4098	Passe de Ndar	SN
4099	Ndaouere	SN
4100	Ndavene	SN
4101	Foret Classee de Ndankou	SN
4102	Ndankou	SN
4103	Ndanka	SN
4104	Ndangour Fal	SN
4105	Ndang	SN
4106	Ndangar	SN
4107	Marigot de Ndangane	SN
4108	Ndangane	SN
4109	Ndanga	SN
4110	Ndande	SN
4111	Ndandantou	SN
4112	Ndam Matakh	SN
4113	Ndamlo	SN
4114	Ndam Lo	SN
4115	Ndam Khalil	SN
4116	Ndam Khab	SN
4117	Ndamio	SN
4118	Ndamio	SN
4119	Ndam Guinop	SN
4120	Ndam Gott	SN
4121	Ndame	SN
4122	Ndame	SN
4123	Ndam Ndam	SN
4124	Ndama	SN
4125	Ndam	SN
4126	Ndam	SN
4127	Ndam Lo	SN
4128	Ndam	SN
4129	Ndam	SN
4130	Ndalla	SN
4131	Ndalinguer	SN
4132	Ndalarlo	SN
4133	Ndakhar-Poste	SN
4134	Ndakhar Lamane	SN
4135	Ndakhar Koba	SN
4136	Ndakhar Birima	SN
4137	Ndakhar	SN
4138	Ndakhar	SN
4139	Ndakhar	SN
4140	Ndakhar	SN
4141	Ndakhar	SN
4142	Ndakar	SN
4143	Ndakar	SN
4144	Ndagam	SN
4145	Ndafene	SN
4146	Ndadafar	SN
4147	Ndabe Sow	SN
4148	Nboutembou	SN
4149	Marigot de Nbissel	SN
4150	Mbissel	SN
4151	Nbanar	SN
4152	Nbamba	SN
4153	Cap de Naze	SN
4154	Nayon Madou	SN
4155	Nayon Keur Kadi	SN
4156	Nayon Diam Poulo	SN
4157	Nayobe	SN
4158	Naye Guedi	SN
4159	Naye Boyal	SN
4160	Naye	SN
4161	Naye	SN
4162	Nayde	SN
4163	Nayde	SN
4164	Navel	SN
4165	Navel	SN
4166	Navarene	SN
4167	Natol	SN
4168	Natia	SN
4169	Natchilati	SN
4170	Natchie	SN
4171	Nassine	SN
4172	Nass	SN
4173	Narga	SN
4174	Narga	SN
4175	Narga	SN
4176	Narel	SN
4177	Foret des Narangs	SN
4178	Naoure	SN
4179	Naoudourou	SN
4180	Naoude	SN
4181	Naoude	SN
4182	Naoni	SN
4183	Naolerou	SN
4184	Nankilan	SN
4185	Nanine Koye	SN
4186	Noubou	SN
4187	Nango	SN
4188	Nangatedji	SN
4189	Nangar	SN
4190	Nangango	SN
4191	Nanganam	SN
4192	Nangadi	SN
4193	Naneko	SN
4194	Nane	SN
4195	Nane	SN
4196	Nandoumari	SN
4197	Nandjigui	SN
4198	Nanaye	SN
4199	Namril	SN
4200	Namoun	SN
4201	Namo	SN
4202	Namiko	SN
4203	Namene	SN
4204	Namel	SN
4205	Nameko	SN
4206	Tiangol Namari Dennfadouma	SN
4207	Vendou Namari	SN
4208	Vendou Namari	SN
4209	Namarel	SN
4210	Tiangol Namarde	SN
4211	Namarde	SN
4212	Namara	SN
4213	Vendou Namar	SN
4214	Namanderi	SN
4215	Namadi	SN
4216	Nalil Kare Kabi	SN
4217	Nale	SN
4218	Nalal Daou	SN
4219	Nafadji	SN
4220	Nake	SN
4221	Tiangol Naiki	SN
4222	Naifa	SN
4223	Naide Boussa	SN
4224	Naide	SN
4225	Naide	SN
4226	Nagaye	SN
4227	Nafa	SN
4228	Foret Classee de Naere	SN
4229	Naere	SN
4230	Vendou Nae	SN
4231	Nadioto	SN
4232	Naba Oualo	SN
4233	Nabar	SN
4234	Naban	SN
4235	Nabadji	SN
4236	Naba	SN
4237	Naba	SN
4238	Paye	SN
4239	Mpas	SN
4240	Mpandji	SN
4241	Reserve Sylvo-Pastorale de Mpal Merinaguene	SN
4242	Mpal Keli	SN
4243	Foret de Pal	SN
4244	Mpak	SN
4245	Moyafara	SN
4246	Mouye	SN
4247	Moutina	SN
4248	Moussa Pennda	SN
4249	Moussala	SN
4250	Moussala	SN
4251	Moussa Gaye	SN
4252	Mousdalifa	SN
4253	Vendou Mourteki	SN
4254	Mourteki	SN
4255	Mouro	SN
4256	Mourkadie	SN
4257	Mouril	SN
4258	Mourlene	SN
4259	Moure	SN
4260	Mourdioujene	SN
4261	Moura Mal	SN
4262	Mouran	SN
4263	Mounti	SN
4264	Mountabou	SN
4265	Moundyi Indie	SN
4266	Moundyi	SN
4267	Moundyi	SN
4268	Moundo Sankoule	SN
4269	Mounde	SN
4270	Moundai Orgo	SN
4271	Mounavara	SN
4272	Moumetou	SN
4273	Moulounga	SN
4274	Moulessi	SN
4275	Moulaye	SN
4276	Moulaye	SN
4277	Moukhoume	SN
4278	Moukh Moukh	SN
4279	Mouitaba	SN
4280	Mouit	SN
4281	Moui Ndiobone	SN
4282	Moui	SN
4283	Mougnini	SN
4284	Mouderi	SN
4285	Mossor	SN
4286	Mosladji II	SN
4287	Mosladji I	SN
4288	Mosguee	SN
4289	Mantiabou	SN
4290	Moroye	SN
4291	Morou	SN
4292	Morori Gaoudi	SN
4293	Moro Ndiaye	SN
4294	Moroiafara	SN
4295	Morlo	SN
4296	Morikounda	SN
4297	Mori Kounda	SN
4298	Morichou	SN
4299	Moribougou	SN
4300	Mori	SN
4301	Ile a Morfil	SN
4302	Mordam Gueye	SN
4303	Mo Poudjie	SN
4304	Mo Poudjie	SN
4305	Mont Rolland	SN
4306	Monorop	SN
4307	Moniam	SN
4308	Moniam	SN
4309	Mongona	SN
4310	Mongole	SN
4311	Mompous	SN
4312	Moltaba	SN
4313	Molor	SN
4314	Mokiwol	SN
4315	Moki	SN
4316	Mokane	SN
4317	Tiangol Moitango	SN
4318	Mogre	SN
4319	Mogo Yalalbe	SN
4320	Mofoti	SN
4321	Modou Tal	SN
4322	Modji	SN
4323	Modji	SN
4324	Modi Koko	SN
4325	Modikelol	SN
4326	Modika	SN
4327	Modi Boulo	SN
4328	Tiangol Modi Bint	SN
4329	Modiane Ehaye	SN
4330	Modiane	SN
4331	Mlomp	SN
4332	Mlomp	SN
4333	Mitji	SN
4334	Missira Tioyene	SN
4335	Missira Mamadou Balde	SN
4336	Missira Loene	SN
4337	Missira Kouba	SN
4338	Bolon Missira	SN
4339	Missira Doro	SN
4340	Missira Dinai	SN
4341	Missira Diaka	SN
4342	Missira Dantilia	SN
4343	Missira Damantan	SN
4344	Missira Boyene	SN
4345	Missira Bourbon	SN
4346	Missira Bokoda	SN
4347	Missira Balde Kayera	SN
4348	Missira	SN
4349	Missira	SN
4350	Missira	SN
4351	Missira	SN
4352	Missira	SN
4353	Missira	SN
4354	Missira	SN
4355	Missira	SN
4356	Missira	SN
4357	Missira	SN
4358	Missira	SN
4359	Missira Sirimana	SN
4360	Missira	SN
4361	Missira	SN
4362	Missira	SN
4363	Missira	SN
4364	Missira	SN
4365	Missira	SN
4366	Mir Mir	SN
4367	Miniantabolou	SN
4368	Mindiele Peul	SN
4369	Mindiele Maure	SN
4370	Minal	SN
4371	Minal	SN
4372	Mina	SN
4373	Mima	SN
4374	Miliou	SN
4375	Miko	SN
4376	Miga Roto	SN
4377	Mguene	SN
4378	Mevel	SN
4379	Meumou	SN
4380	Met	SN
4381	Messere Tiakel	SN
4382	Messere Teug	SN
4383	Messere Mbabon	SN
4384	Messere Guibel	SN
4385	Messere	SN
4386	Messere	SN
4387	Merina Simong	SN
4388	Merina Sek	SN
4389	Merina Sar	SN
4390	Merina Santie	SN
4391	Merina Sambe	SN
4392	Merina Palem	SN
4393	Merina Ndiol	SN
4394	Merina Ndiegne	SN
4395	Merina Ndiaye	SN
4396	Merina Ndiaye	SN
4397	Merina Ndiaye	SN
4398	Merina Gueye	SN
4399	Merinaguene	SN
4400	Merina Fal	SN
4401	Merina Diop	SN
4402	Merina Diop	SN
4403	Merina Diop	SN
4404	Merina Diop	SN
4405	Merina Diop	SN
4406	Merina Dia	SN
4407	Merina Dakar	SN
4408	Merina Bebe	SN
4409	Merina Asta	SN
4410	Merina Sal	SN
4411	Merina	SN
4412	Merina	SN
4413	Merina	SN
4414	Merina	SN
4415	Merina	SN
4416	Meri Mbake	SN
4417	Meri	SN
4418	Mereve	SN
4419	Mereto	SN
4420	Meretawol	SN
4421	Merekoure	SN
4422	Merekoto	SN
4423	Mereba	SN
4424	Meoundou	SN
4425	Meoundou	SN
4426	Meoudou Kane	SN
4427	Meou Diobene	SN
4428	Meouane	SN
4429	Meo Ndioubene	SN
4430	Meo Ndiayene	SN
4431	Meo Meo	SN
4432	Meo	SN
4433	Marigotde Mengueye	SN
4434	Mengueye	SN
4435	Menguele	SN
4436	Mene	SN
4437	Memedou Komba	SN
4438	Mekhe Village	SN
4439	Lac de Mekhe	SN
4440	Mekhe	SN
4441	Meguieg	SN
4442	Medine	SN
4443	Medina-Yorofoula	SN
4444	Medina Yogue	SN
4445	Medina Yelour	SN
4446	Medina Toure	SN
4447	Medina Tobene	SN
4448	Medina Tiarene	SN
4449	Medinassi	SN
4450	Medina Sintiou Amat Maram	SN
4451	Medina Sar	SN
4452	Medina Samba Gouro	SN
4453	Medina Sambene	SN
4454	Medina Sali	SN
4455	Medina Sabakh	SN
4456	Medina Pakane	SN
4457	Medina Ndovene	SN
4458	Medina Ndiayene	SN
4459	Medina Mbayene	SN
4460	Medina Mbaye Faye	SN
4461	Medina Koli	SN
4462	Medina Keur Lahine Mara	SN
4463	Medina Keur Babou	SN
4464	Medina Gounas	SN
4465	Medina Fas	SN
4466	Medina el Hadji	SN
4467	Medina Diognik	SN
4468	Medina Dakhar	SN
4469	Medina Cherif	SN
4470	Medina Boeni	SN
4471	Medina Bobo	SN
4472	Medina Babou	SN
4473	Medina Abolou	SN
4474	Medina	SN
4475	Medina	SN
4476	Medina	SN
4477	Medina	SN
4478	Medina	SN
4479	Medina	SN
4480	Medina	SN
4481	Medina	SN
4482	Passe Mediane	SN
4483	Medi	SN
4484	Mdola	SN
4485	Mdogone	SN
4486	Mdifif	SN
4487	Mbress	SN
4488	Mbrar	SN
4489	Mbrama Rat	SN
4490	Mbram	SN
4491	Foret Classee de Mboyo	SN
4492	Mboyo	SN
4493	Mboyo	SN
4494	Mboyene	SN
4495	Mboye Diom	SN
4496	Mboynane	SN
4497	Mboussobe	SN
4498	Mboussobe	SN
4499	Mbousso	SN
4500	Mboussali	SN
4501	Mbousnar	SN
4502	Mbouroukh Bambara	SN
4503	Mbouroukh Serer	SN
4504	Mbouror	SN
4505	Mbouromassi	SN
4506	Mbouro	SN
4507	Mboure	SN
4508	Mbour	SN
4509	Mbour	SN
4510	Mboup	SN
4511	Mbouniet	SN
4512	Mboune	SN
4513	Mboundou Mbaba	SN
4514	Mboume Niel	SN
4515	Darou Mboumbaye	SN
4516	Mboul	SN
4517	Mbouloum Seno	SN
4518	Mboulouk	SN
4519	Tiangol Mboul Lougal	SN
4520	Mboul Larhar	SN
4521	Mboulkane	SN
4522	Mboulem	SN
4523	Mboulem	SN
4524	Mboule	SN
4525	Mboula	SN
4526	Mboul	SN
4527	Mboul	SN
4528	Mboul	SN
4529	Mboul	SN
4530	Mboul	SN
4531	Mboul	SN
4532	Mboukoutour	SN
4533	Mbouki	SN
4534	Mboufta	SN
4535	Mboudaye Sek	SN
4536	Mboudaye	SN
4537	Mboubane	SN
4538	Mbouba	SN
4539	Mbos Niomboul	SN
4540	Mbos Nadiour	SN
4541	Mbos Bal Peul	SN
4542	Mbos Bal	SN
4543	Mbos	SN
4544	Mboro-sur-Mer	SN
4545	Mboro Kandio	SN
4546	Mboro	SN
4547	Mborine	SN
4548	Mborhodofe	SN
4549	Mbondane	SN
4550	Mbon Bassari	SN
4551	Mbon Peul	SN
4552	Mboltagne Nar	SN
4553	Mbolpegne	SN
4554	Mbolo Birane	SN
4555	Mbolo Ali	SN
4556	Mbollop	SN
4557	Mbodogne	SN
4558	Mbodjene	SN
4559	Mbodiene	SN
4560	Mbodiene	SN
4561	Mbodie	SN
4562	Mbobou	SN
4563	Mbobene	SN
4564	Mboba	SN
4565	Mbiteyene	SN
4566	Mbit	SN
4567	Mbississ	SN
4568	Mbissaw	SN
4569	Mbirk	SN
4570	Mbirine	SN
4571	Mbirdiam	SN
4572	Mbirane Gaye	SN
4573	Mbirama	SN
4574	Mbirakam	SN
4575	Mbinndiouga	SN
4576	Mbinguene Diouar	SN
4577	Mbinguene	SN
4578	Mbindi	SN
4579	Mbilor Dieri	SN
4580	Mbilor	SN
4581	Ile de Mbill	SN
4582	Mbil	SN
4583	Mbil	SN
4584	Mbidiam Wolof	SN
4585	Mbidi	SN
4586	Mbidi	SN
4587	Mbeyene	SN
4588	Mbeyene	SN
4589	Mbeyelogne	SN
4590	Mbeye	SN
4591	Mbeye	SN
4592	Mbewane	SN
4593	Mbeut	SN
4594	Mbeuleukhe	SN
4595	Lac Mbeubeusse	SN
4596	Mbetit Gouye	SN
4597	Mbetet	SN
4598	Mbetet	SN
4599	Mbetchi	SN
4600	Mbeuksine	SN
4601	Mbess	SN
4602	Bari Diame	SN
4603	Mberaye	SN
4604	Mber	SN
4605	Mber	SN
4606	Mbep	SN
4607	Mbendi	SN
4608	Mbenguene	SN
4609	Mbene	SN
4610	Mbemene	SN
4611	Mbema	SN
4612	Mbelongout	SN
4613	Mbelone	SN
4614	Mbelogne Kadie	SN
4615	Mbelogne Goude	SN
4616	Mbelogne Dodie	SN
4617	Mbelogne Dialoube	SN
4618	Mbelogne Boulbe	SN
4619	Mbelogne Bayedi	SN
4620	Mbelogne Bali	SN
4621	Mbelogne-Amedi-Abi	SN
4622	Mbelogne Amdil	SN
4623	Mbelogne	SN
4624	Mbelogne	SN
4625	Mbelogne	SN
4626	Mbelkmor	SN
4627	Mbelk	SN
4628	Mbeli	SN
4629	Mbelegne Kodiole	SN
4630	Mbelegne	SN
4631	Mbelegne	SN
4632	Mbelbouk	SN
4633	Mbelbouk	SN
4634	Mbelane	SN
4635	Mbelakadio	SN
4636	Mbeguere	SN
4637	Mbenguene Diavar	SN
4638	Foret Classee de Mbegue	SN
4639	Mbegue	SN
4640	Mbegaye	SN
4641	Mbefel	SN
4642	Mbeeda	SN
4643	Mbedo	SN
4644	Mbediene	SN
4645	Mbediegne	SN
4646	Mbedape	SN
4647	Mbaye Seo	SN
4648	Mbaye Njinakh	SN
4649	Mbayene 1	SN
4650	Mbayene Ndjoudam	SN
4651	Mbayene Ndakhar	SN
4652	Mbayene	SN
4653	Mbayene	SN
4654	Mbayene	SN
4655	Mbayene	SN
4656	Mbayene	SN
4657	Mbayene	SN
4658	Mbayene	SN
4659	Mbayene	SN
4660	Mbayene	SN
4661	Mbayene	SN
4662	Mbayene	SN
4663	Mbaye Minke	SN
4664	Mbaye Mbaye	SN
4665	Mbaye Mbaye	SN
4666	Mbaye Mbaye	SN
4667	Mbaye Mbaye	SN
4668	Mbaye Faye Ouali Bop	SN
4669	Mbaye Faye Fafa	SN
4670	Mbaye Dialo	SN
4671	Mbaye Bayou	SN
4672	Mbaye Mbaye	SN
4673	Mbaye Mbaye	SN
4674	Mbaye Bakar	SN
4675	Mbaye	SN
4676	Mbaye	SN
4677	Mbaye	SN
4678	Mbaye	SN
4679	Mbayar	SN
4680	Mbatar	SN
4681	Mbassis	SN
4682	Mbassis	SN
4683	Mbass	SN
4684	Mbar Peul	SN
4685	MbarouBof	SN
4686	Mbarom	SN
4687	Mbarom	SN
4688	Mbaro	SN
4689	Mbaro	SN
4690	Mbarigo	SN
4691	BareBanta	SN
4692	Mbari	SN
4693	Mbarene	SN
4694	Mbare	SN
4695	Mbarama	SN
4696	Mbar	SN
4697	Mbap Peul	SN
4698	Mbap	SN
4699	Mbap	SN
4700	Mbawane	SN
4701	Perimetre de Reboisement de Mbaw	SN
4702	Mbaw	SN
4703	Mbantou	SN
4704	Mbanpana	SN
4705	Mbane Eleana	SN
4706	Mbane	SN
4707	Mbane	SN
4708	Mbande	SN
4709	Mbande	SN
4710	Mbanar	SN
4711	Mbanane	SN
4712	Mbamane	SN
4713	Mbam	SN
4714	Mbam	SN
4715	Mbalkane	SN
4716	Mbal Fal	SN
4717	Mbalene	SN
4718	Mbalarhate	SN
4719	Mbalamezone	SN
4720	Mbakna	SN
4721	Mbakhas	SN
4722	Mbake Yege	SN
4723	Mbake Salao	SN
4724	Mbake Nabe	SN
4725	Mbake Kayor	SN
4726	Mbake Djouroul	SN
4727	Mbacke Diolof	SN
4728	Mbake Bari	SN
4729	Mbake	SN
4730	Mbacke	SN
4731	Mbakakak	SN
4732	Mbaka Lo	SN
4733	Mbaiti Massamba	SN
4734	Mbaiti	SN
4735	Mbaiseri	SN
4736	Mbailo	SN
4737	Mbailar	SN
4738	Mbailadji	SN
4739	Wassa Code Mbaila	SN
4740	Mbai Diop	SN
4741	Mbahdi	SN
4742	Mbagne Seo	SN
4743	Mbagam	SN
4744	Mbafaye	SN
4745	Mbafaye	SN
4746	Mbaene	SN
4747	Mbadio	SN
4748	Mbadiene	SN
4749	Mbadie	SN
4750	Mbadiane	SN
4751	Mbadep	SN
4752	Mbadate	SN
4753	Mbadarhour	SN
4754	Mbadar	SN
4755	Mbadal	SN
4756	Mbabou	SN
4757	Mbabane	SN
4758	Mbaba	SN
4759	Mba Aissa	SN
4760	Mba	SN
4761	Mayoro	SN
4762	Mayor	SN
4763	Mayong	SN
4764	Mayo-Louguere-Kobo	SN
4765	Mayel Vanibabe	SN
4766	Mayel Samou	SN
4767	Mayel Ndangam	SN
4768	Mayel Mangatamba	SN
4769	Mayel Iesso	SN
4770	Mayel Dibi	SN
4771	Mayel Bao	SN
4772	Maye Landan	SN
4773	Tchangol Mayel	SN
4774	Mayel	SN
4775	Maye Goumel	SN
4776	Mayaye	SN
4777	Mayaye	SN
4778	Maya	SN
4779	Matour	SN
4780	Matel Bante	SN
4781	Matam	SN
4782	Matam	SN
4783	Matal	SN
4784	Massinnfine	SN
4785	Massina Sene	SN
4786	Massembe	SN
4787	Massarinko	SN
4788	Massaria	SN
4789	Massar Diop	SN
4790	Massaran	SN
4791	Foret Classee de Massara-Foulane	SN
4792	Massar Diop	SN
4793	Massara	SN
4794	Massara	SN
4795	Massara	SN
4796	Massar	SN
4797	Massar	SN
4798	Massar	SN
4799	Massakounda	SN
4800	Massa Fara	SN
4801	Massadala	SN
4802	Ma Samba	SN
4803	Mar Souloum	SN
4804	Marsassoum Santa	SN
4805	Marsassoum	SN
4806	Marsa	SN
4807	Maroutte	SN
4808	Marougoundi	SN
4809	Marougou	SN
